PCA1,PCA2,Cluster
-2.8437320347174495,0.7138782755106545,0
-2.8675806200254343,0.7282066237241437,0
-2.7835733154514166,0.393165906116789,2
-2.8943573561707003,-0.11081159475495858,2
-2.790143399095363,0.40717966577982706,0
-2.823607749052986,1.9644901653430291,0
-2.8285996177077872,0.9421450672530649,2
-2.850494765766187,-2.2678056222700222,2
-2.7736008216889534,-0.9412956339322058,0
-2.6312172784828025,0.5093341492607167,2
-2.592319211754574,2.263388627546349,0
-2.7014435560861347,-0.8560124138147661,2
-2.522984324022698,0.5556540428616822,2
-2.5511463847240203,1.222783679026946,0
-2.5030628871735923,0.8428573508710245,0
-2.5810536276288367,0.5549980824986863,2
-2.4832067995637415,-1.3428598511051866,2
-2.441106351351252,0.7282263629109215,0
-2.4230660112806612,2.4622737369757726,0
-2.6428405044924803,0.7184589575544545,0
-2.3914788760140255,-0.15700892603480765,0
-2.407371527607914,0.2534729131035781,2
-2.4476889397214414,1.1651222938317394,0
-2.3613496639658544,0.536820021860834,0
-2.2826947053444253,-1.1112097104800895,2
-2.321984742795693,-0.6532453497428276,0
-2.301261096318151,0.7734336102335175,0
-2.2874014286255235,1.2877452762149963,0
-2.724442208088129,-0.2897327480117414,0
-2.047010361921854,2.0840166238920923,0
-2.1631684617451166,0.17763665171361875,2
-2.1429181373651773,-1.740094425077087,2
-2.395008582862081,0.401983227259416,0
-2.0312947277658457,-0.46633150440931864,0
-2.425280114502413,-0.9455476192733145,0
-2.537470525494747,-0.1585026820307419,0
-2.3115986737580188,2.452356016921657,0
-2.286347710756541,-2.476420728584463,2
-2.1506012643902985,0.3354145442364929,0
-2.399464648963922,0.2622567358989834,2
-2.2763547300305667,1.0809193839312337,0
-2.3488306529886445,-0.8235391926818496,0
-2.4202880123750137,-0.7337349728997467,2
-2.1664671467405876,0.5143027227585676,0
-2.2616353479940945,-0.5381381420729849,0
-1.9580281539038553,0.34695716377077757,0
-2.251540263000458,-0.4424810348706484,2
-1.931675063804729,0.6467511741253824,0
-2.1294142911043643,-0.3806342275431325,2
-1.8613432172384918,-0.8145013679054818,0
-1.8201160089813608,1.186680929855723,2
-1.935026694257765,-0.4868222765632062,2
-2.4224527213681473,0.45836369131111493,0
-1.9138690865197043,-2.0982476829591588,2
-2.370692897898822,0.8939543143382686,0
-2.3720937347305195,1.1559527449985902,0
-1.9076279320308602,2.203969947219178,0
-2.2547769669287465,1.259326427016649,0
-1.863670810340396,-1.901375695707169,0
-1.826600670441243,1.1616965019981453,2
-1.7888599021858966,1.298748078871933,2
-2.072321998565072,-0.6257421223958304,2
-2.481517147401922,1.0102209100542296,0
-2.470106924524513,1.2671663775241542,0
-1.8420193086480279,-1.2578826246696873,2
-2.0824839725843147,0.7100444257988691,0
-1.5796610914764329,0.8424013522592815,0
-2.071298484308848,0.19936138515713214,0
-1.9565913263010868,-0.9616928956848169,0
-1.728775331536118,1.2630991989123708,0
-2.3964069850134626,0.34820126793461176,0
-1.6091899416298745,-1.6193594482594778,2
-1.8802181705629804,-0.8112750578351058,2
-1.6466094949583168,-1.1160113779662277,2
-1.590436538036676,-0.6871802440425799,2
-1.4912388847977103,1.6428734610180302,0
-1.5342035840732111,0.16847792842184545,2
-2.0795221667980526,-0.4062385910481189,0
-1.5328488402650375,-1.247115593765354,2
-2.3102525768782427,0.5280351000964896,0
-1.50605672650654,-0.45499213390139515,2
-1.7571325654057133,-0.192046760698268,2
-2.248132240462732,0.5777241452210811,0
-1.5666588042251022,-1.4425062705642715,2
-1.559321898979849,0.2846562343756877,0
-1.561809308274924,0.09450777921650523,0
-2.318374987283819,-1.3234316645474626,0
-1.5108929404807638,1.0878409979919115,0
-2.046133595699353,-0.5488863690714417,2
-2.320758196918035,0.7751630127845078,0
-2.2082904255364824,0.08026166239061287,0
-1.4194878991897393,-0.3895939130228955,2
-1.4845591146455632,0.33054209878946067,0
-2.382979214801971,-0.03452878974417625,0
-1.3642941929561878,0.0629388763754279,2
-2.10875367979586,-0.8882106560958009,2
-1.6160493435649856,-0.5458735527025602,2
-1.1404161881835084,0.581044112235416,0
-2.049932589704034,0.6475864497709335,0
-1.1108534394289429,-1.7218717068700922,2
-1.4531576201893095,-0.07208551015695418,2
-1.3136456917429977,0.6203873811894053,2
-1.435384298968591,-0.06123537922739565,2
-1.6008275314602631,0.2974078123569547,2
-1.3968345675129359,-0.38747517229618816,2
-1.5939645242593357,1.093021527024599,0
-1.1099983900513466,-1.8922020234847836,0
-1.5313421217594558,-0.5713685054641514,2
-1.4383079410376038,1.1965243310424407,0
-1.4227894199223092,2.0609584159300267,0
-2.229026959786581,-0.046508141173752404,0
-1.2217439248870217,1.754196203664748,0
-1.4564535630481954,0.019664606626415684,0
-2.3913102046242245,-0.8629281525539372,0
-2.1268106845889783,0.5873484865834513,0
-1.5313010545469468,-1.024652623210458,0
-1.3129367050964855,-2.043667465335149,2
-1.5810833487362064,-1.2600458249091582,2
-1.4873187496583922,-0.07243540177713359,2
-1.053468190135911,1.2106946228293922,0
-1.8137393120329999,0.996956052045654,0
-1.5606865774594103,0.27993059306448737,0
-1.3143574049035442,-1.433478179073621,2
-2.2110885508094515,-2.4957957967827253,2
-1.6475758889247265,-1.7183579359512757,0
-1.6083653915588976,-0.17904103495476065,0
-1.106826330968082,-0.681629983438842,0
-1.0261998026074266,-0.7730938091421655,0
-1.3282876726802164,-0.19710883786608702,2
-1.7444327717061643,-0.7694549398576701,2
-0.7984671482212788,0.8358099879221963,0
-0.8477525760360148,0.8187432725937479,0
-1.2891861175963104,1.1831698341125243,0
-1.8716381564414777,-3.5478417380143132,2
-1.2107072351205135,-1.5620314611456994,2
-1.5372083360049005,-1.8151236172085008,2
-2.223901915156452,-2.7108219641132822,0
-1.0862011529850137,-0.5655555253962714,2
-1.8795406192143715,0.2537043765848321,0
-1.6172151055375397,-0.32704654196251204,2
-1.2707622241156258,0.41263166046141864,0
-1.1710553881129329,0.5533700280239103,0
-1.0850879393429413,1.313682323176073,0
-0.8378293516023071,0.9575095899171703,0
-1.3727934539948563,-0.8625976496746838,2
-1.6980355171393815,0.3435047290352614,2
-1.6499018013624536,-0.09335458443392718,2
-1.341734173774492,0.4159166274036183,2
-2.2019453940910507,-2.2475939194535153,2
-0.9545539404820305,-0.45812766655917514,2
-1.1332905322932594,-0.5571128174722836,0
-1.5227960069551476,-0.392799692250996,2
-1.0902901944803338,0.9363498838723305,0
-2.2385143503364966,-0.4583828482895902,2
-1.3042317234474756,0.6323783560411025,0
-1.8996621906893227,1.195006839336046,0
-1.549705014260565,0.3263348738725687,0
-1.3634334802311392,0.01423349405241092,0
-2.1410069168168993,-0.5566418958408412,2
-1.2337037917243523,0.2435533178573548,0
-1.177611104954242,0.3776188796942428,0
-1.6158637774152373,1.0126297126958097,0
-1.6158637774152373,1.0126297126958097,0
-1.573153429705038,0.09984239009699147,2
-2.1279656968721614,1.697779008271592,0
-0.27266754200012927,0.8497978774694287,0
-1.748979141993548,-0.8469376634588853,0
-2.1314433196717713,-0.23688085920650007,0
-1.408402157024045,-0.8608084024055016,0
-1.2756366470621217,0.076479875455544,0
-1.4713975140956719,1.3145120221871078,0
-0.42619013506132014,0.11827842002517479,0
-1.6926773116184963,-0.11775595914475431,0
-1.3266736745857837,1.2036974764313182,0
-1.0369955184536994,1.0758118996115789,0
-0.6868538885204907,0.18788827533059493,2
-1.3900345376047336,1.511120953339569,0
-1.5150718136588306,-1.3326402207095,2
-1.5385968132265957,1.2454200179201638,0
-1.6781713682228563,-0.4692389654471619,2
-1.1715105964873824,0.8913026414032359,0
-0.3986571739846173,1.325201914858846,0
-0.25435474522399815,0.2993586071018698,0
-0.6270442892051208,-0.45175831380257825,0
-1.424031923975938,0.13324533646355322,0
0.16787531722610938,0.36158198493622323,0
-2.3821354198749844,-0.04044465372222012,0
-2.1503547234516907,0.17656075811015068,2
-1.7920853418373515,0.13012952076323533,0
-1.5835633018043629,-0.3921532446157705,2
-1.6037703142298674,-0.5103548885717406,2
-1.6868062813737261,0.9463002775729611,0
-0.9787698021753444,-1.335270448056814,2
-1.5437071636635062,-0.2793480055648483,2
-1.8412603025864676,-0.06185358950978083,0
-0.9774581979429907,0.9528449092112261,0
-1.0474307965527496,0.46460587927752467,0
-1.1175659190632068,0.2562766444134342,0
-1.4876350661111706,1.1572874166542972,2
-1.0596634355874732,0.6435017673731589,0
-1.5781458438442206,-0.07083350877818204,2
-1.5535183334378309,0.015825340937715596,0
-1.3128857935180072,-0.8006743175401055,0
-1.5030267666136539,-0.17168567653583808,0
-0.8450667575692608,-1.0085925453519569,2
-0.9166409662160304,-0.0319850713688757,0
-0.6004365188045301,-1.0649131471110067,2
-1.5009386495432762,-0.3860938772091884,2
-2.0800751896619807,-1.1344069462004194,2
-1.0849233647418197,0.514493047499543,0
-0.9873764150950144,0.4391426013700244,2
-0.9873764150950144,0.4391426013700244,2
-1.5457605195385058,-0.6267716265046674,0
-1.8387672723957544,-0.36074512190766095,0
-1.2969557701595475,1.1027397328964532,2
-1.4983327420080232,-2.5373859483896055,0
-1.767312944525454,-2.0022918711674533,2
-1.5608467021939043,-0.4230744544867419,0
-1.415357667903079,0.5723146355395716,0
-0.6144506572990621,-0.06611355279146161,2
-1.5529893010262557,-1.327509651892578,2
-0.9088194776875338,-0.38012385725822745,2
-0.517159412101607,0.31190597733413744,0
-1.0041158346284662,0.1423986507734349,2
-1.5140693141616448,-0.1737058514255032,0
-0.79565169653089,0.5474735695145359,2
-1.162649246257602,-0.3175888907638,2
-1.3859103363813061,-0.5776419208743026,2
-1.652885056050699,0.3052445232018792,0
-2.2299417930649335,0.9418185814868462,0
-0.06613661047847834,-1.4715427024110843,2
-0.7725294318794534,1.1680042001416453,0
-1.6826357070071694,-1.8896659642460754,2
-2.060426572479849,0.1610819713328711,2
-0.26650692322643676,0.4716958719195301,0
-1.352363702401463,-1.7586162723039835,2
-1.7653351567895768,0.4968653175294984,0
-2.096728744715129,-1.0472955672153437,0
-1.2521216892710918,0.6369502385087116,0
-1.6146678512426378,0.3228433649747748,0
-1.7927345108873471,0.9532084082301345,0
-1.6759242002333092,0.821911659243403,0
-0.38592302221209884,0.5674984351471665,0
-1.2296578651702423,-0.2344221605120035,0
-0.7437513974462899,1.5361884357171551,0
-1.587254340246053,0.8325269564114589,2
-1.6198315921170974,0.31093932882966874,0
-2.201487439608159,-1.9466120839741308,2
-1.283647063341177,0.9437062024314654,0
-0.6078271147247931,-1.5906504846520086,0
-2.0800154493618663,-0.3660547786647743,0
-1.1479483606714915,-1.6719985047773103,2
-1.5469010123766274,1.4750042655795108,0
-1.6479791711686993,1.3108296906570707,0
-1.7749128719243814,0.5570083518772229,0
-2.031451317034091,0.48792523216543976,2
-0.7343470552864937,0.5739273256409845,0
-0.8271866009432406,0.5517840887991176,0
-1.5429147305985444,-1.0557225196145497,0
-1.526955298980698,-1.3667375747362192,0
-0.599581096847177,0.38091333999923527,0
0.13107533479895198,-0.35549669185862603,2
-1.3398307461091357,0.9852915315217783,0
-0.5135427055582577,1.248079295898219,0
-0.16502923502285555,-2.4156291868497397,2
-1.2832290765424008,-0.13415082168878523,0
0.01979306225941594,0.12005900370866752,2
-1.6219747633451542,-1.4288881113491856,0
-1.3263930238035102,-0.3214223595788919,0
-0.7424223301968932,-0.15851772309707088,0
-0.9735677750305962,0.10758094647436106,2
-0.5063793600108046,-0.8861484218270211,2
-1.1844026226667732,-0.5179104132673867,2
-1.5104599485867707,-0.38456812845791716,2
-0.5062568026571808,0.9700761416567756,0
-1.363061334485178,0.27414384379328743,0
-1.5590147539000057,-0.36694810714446235,0
0.3268043719343519,0.27193881141638027,2
-1.5655224620881942,0.48766238945199725,0
-1.1757145755754852,0.8162260851276097,0
-0.9703315085263555,-0.6845151970105154,2
-0.7002180771507888,0.0906936608564642,2
-2.0145842277582546,0.2494966731437441,0
-1.8964874327292272,0.9440342484745088,0
-0.5915226691596827,-2.1864858894013777,2
-2.031245600801942,0.8547274494477157,2
-0.6917572615855121,-0.5731338792928622,0
-1.5579179455383065,0.3517083967473498,2
-1.3037613430381705,-0.7250036954560681,2
-1.785100218380908,-0.6261548057367272,0
-1.946452903258217,1.1937578458728988,0
-0.8659810735674915,-1.1332577318317767,0
-0.9906516395695137,0.012593740443312134,0
-0.45077144450332113,-1.254662194030564,2
-0.031363107320875265,-1.4510170460722864,0
-0.654687647727287,-0.21644539504743637,2
-1.4268141232951925,-1.697038990627794,2
-1.6091853051806015,-0.3381757027472444,2
-0.8538667308163579,0.1998092855205621,0
0.47979187977874527,0.1468780133972875,0
-0.8396944718259429,-0.026039340782203286,2
-0.0975858866375305,-1.0458041526251196,2
-0.3848952621683532,-0.23350943939401278,0
-0.9455363799741779,-2.4290768434761105,2
-0.038399154525470595,-0.28972044215469145,0
-1.5794117017377654,1.4412852712810504,0
-0.7269310879817045,-1.465017145612037,2
-0.1897743513944014,0.900086269696337,0
-1.749780801317618,-0.6215951459133331,0
-0.44980774666720924,0.7274129316671141,2
-0.599644764131258,0.5506224528042077,2
-0.8525552016207012,0.2565698964900587,0
-0.5275098348630416,-1.0242683075928825,2
-1.0983055218449809,0.7486788797789786,0
-1.845831151108592,0.11050736945677063,2
-0.7949631421070904,2.1896681459925156,0
-2.0539094768285935,1.5659332750208013,0
-1.7357980653717517,-0.3423198255959142,2
-0.4237767355711983,0.742961800095692,0
-0.42879603894406043,-0.47321584270235556,0
-1.9868735381300162,1.1967851382781378,0
-2.0547194598387284,-1.3450164357847185,0
-1.1774316723813325,1.3641259040626728,0
-2.16584646456502,-0.12780622985159495,0
-1.0444467005656162,-0.5114092712283096,2
-1.4861180540588308,0.5930616165107317,2
-0.9713546883246038,0.7558760621222408,0
-1.3005197614453874,-1.7700798370608315,0
-1.3005197614453874,-1.7700798370608315,0
-1.9584912219593997,-0.1713054710320253,0
-0.6967299344153389,0.7366411518893762,0
-0.21525309438184365,0.5403121109066511,0
-0.39304977579606,0.07417145659378345,0
-0.34587899250023024,0.48123590814230105,0
-0.21828367330493798,-0.06323018809728144,0
-0.6606228018229631,-2.4011859408921667,2
-0.046998632705435424,-1.792424297369408,0
-1.3898006027275505,-2.081468285652171,2
-1.2225558067535112,1.4959740475623644,0
-1.3078582160560557,0.03398501880200583,2
0.23647112587281374,-0.12282184308949609,2
-0.289405562745923,0.7877382037594636,0
0.21456634155678975,0.8172605421338986,0
-1.1378372985746161,1.6154672788877613,0
-0.5538728928031235,-1.1615126778031266,0
-0.23825354984630648,-0.6693405480820557,0
-0.2650276910095154,1.007939302513429,0
-1.4307936704098796,0.7001444518064058,0
-1.9736191118094202,0.9900799161787789,0
-1.8668518652955677,0.3631524901536629,0
-0.8720274252111971,-0.3124874981492237,2
-0.5673333235188138,0.4960967937457962,0
-1.1727496015568588,-1.4389526478874577,0
-0.06454969858279076,0.01946885104522103,0
-0.45617436630292985,-0.4557989303239778,0
-1.5511955892755356,1.1271786278541058,0
-2.0040176868913897,1.094525002822716,2
-2.02671588631796,0.67629108704324,0
-0.5179352072850899,-1.982840594674829,0
-1.3189692722919846,1.250473236744195,0
-0.7784826946375444,-0.4239795678104715,0
-0.9069294619867325,-1.0773685794505266,2
-0.27516033378749216,1.306998070814174,0
-1.2889413602126112,-1.409136035602406,2
0.11152336785802083,-0.4685827829088701,2
-1.6136072921399707,0.3493972010335838,2
-0.3413777324246662,-0.7673551046640084,0
-0.21429847380599698,0.25197380884863735,0
-1.0488458999528198,-0.43434886578328474,0
-0.5638004632889273,-0.5068641101526303,0
-0.3158176245136639,1.4863424885871352,0
-0.5673528754470702,0.3035904470342433,0
-0.5125414087689623,-0.6593135736796433,2
0.248231981293286,-0.09742313129653776,2
-1.048632598494748,1.381629293306788,0
-1.3860007670184344,-0.5911002706453116,0
-2.124531413324287,-0.5022688574252129,0
-1.3617043753760234,1.716550549432871,0
0.15086666329968731,0.878074493545206,2
-0.4181186081803138,-0.6543305431810209,0
-1.2881757943512289,-0.7066501806420863,2
-0.642899970649243,-1.766589052286241,2
-0.4451567664365631,1.6862868377771818,0
-1.4482872658099775,-0.8171503780466353,0
-0.20307107210634923,0.4433748514563842,0
-0.5735874112078039,-0.12573485520935954,0
-0.16512243173280744,-0.6245820321127843,2
-2.1557287307919095,-1.3258968300680745,2
-0.23322230979560882,0.5608513934864705,0
-1.3089435955981334,-2.578474275606347,2
-0.47370712853714786,-0.29432895676795956,0
-1.9210911711865197,1.0488553056307863,0
-0.2658593399394301,0.10803521490094127,0
-0.2887622971654045,-0.8825445500517682,2
-1.4097556100743165,-0.8188317974293206,2
-1.123008882495267,-0.13307812680784273,0
-1.0687546626021427,0.8010299970923084,0
-0.035820597344359564,0.28152442412925355,2
-1.1450546851518026,0.2374172075525724,0
-0.3565621349742321,-1.2604327224364078,2
-1.7513799837772455,0.32403936241526526,0
-0.289613367472929,-1.1869821230483193,2
-1.0258286926346765,0.30671299055306817,0
-0.8185256644989873,0.3494804543173169,2
-1.7165597156835162,-1.3663199848193708,0
-0.06399296235173424,0.6370919446239188,0
0.09646896085209587,0.4487151411532197,0
0.02560667919546442,-0.7396196808453285,0
-1.6837491441049144,0.5509397170153982,0
0.02527527186125741,-1.387354592198845,2
-1.5037050131750742,1.7397732823846346,0
0.7417999997424525,1.504641896201359,0
-0.3122401043447635,-1.2474192888536768,2
-0.45595909904718473,0.9735645937634224,2
0.003718206378206913,-0.7083560070518699,0
-1.002973332828613,-1.7481883686812867,2
-0.2863898706644606,0.2650413103366597,2
-1.0776638887149859,0.36595318526163,0
-0.6220199264011783,0.8828426014156121,2
-0.27975263644294596,-0.8432920543590329,0
-0.34364641594616796,-1.5313475388777007,0
-1.5648690167471493,0.7964095142164647,0
-1.2908694327986514,1.3022958754668992,0
-1.688096293351678,-0.6284010035212241,0
-1.7807732923783486,-0.994894266207944,0
-0.7103555695088727,-0.23071925776689045,0
-0.11872040520125414,-0.11785849410585912,0
0.18821646623511898,0.28695673598582183,0
-1.6417602696424078,2.4187668138146967,0
-1.7532804758875575,1.4127013350785476,0
-0.21658623193216697,-0.9736796561534683,0
-2.057109819100385,0.34334906401533294,2
0.35833403082147375,0.7143082481746921,2
-2.049522065712036,0.635647008256268,2
0.7292166710278415,-0.7557752004496696,2
-0.05922615937391572,1.0607194660560153,0
-1.3032785686691863,1.050802949759727,0
-1.308841250733415,-1.815125062043016,2
-0.8957702356899188,-0.7297615695666082,0
-0.6455045386113126,1.6872917620331973,0
-0.29647283017981874,-0.5960935578344704,2
-1.1561056258768905,1.2107308386924487,2
-0.7666941473869416,-1.3485938350890139,0
-0.6273897216542513,-0.3207691544978326,2
-0.6432228601541374,-1.006818246392074,2
0.06950573198515346,-2.0877757302551117,2
-0.3895649156355364,0.05880477517317704,2
-1.7867179989523325,0.6960426576844164,0
-0.4272147494698066,-0.8340509266212501,2
-0.6838853596510649,0.004785499865584471,0
-1.483259684802582,-1.2066628687346774,2
-1.4017109990439034,2.097897826658702,0
-0.31894270628095206,1.7445955771171293,0
-0.2802295261353077,-1.8956419114466792,2
-2.0917933223493614,0.9287878563080425,0
0.6291985496489483,1.1965890406292015,0
-1.6488845401831962,-0.16085823853226677,2
0.1527200910118547,0.6289466413244562,2
0.1527200910118547,0.6289466413244562,2
-0.8856190847385363,-0.0022470375015450333,0
-0.9874918807924988,-1.0330122396140355,2
-0.38873635942322515,-0.09234460480026055,2
-0.317299166537961,-0.34556188379760533,2
-0.1449694082052524,0.6009010901222213,2
-0.06825940921384044,0.031021130454775798,2
-1.8111073647502027,1.7469173124948014,0
-0.7124232426680027,0.8223137900246024,2
-0.5452674081776678,1.4239109256149327,0
-0.003806955368212024,-0.312795131407251,2
-1.0157865432197584,0.47728645269092146,0
0.8737170261142874,-0.09436489282651846,0
-1.1273920518655935,0.8594824930195342,0
-1.3963614266195041,-0.6048316150432573,0
-1.3070922237070728,-0.9951395549101775,0
-1.2713572160627085,-1.633295661835991,2
-0.9451415599957582,1.6658936606828991,0
0.19467907206460863,-0.058306188621337705,0
0.184631826826476,0.6045810549948816,0
-0.5196308749464874,-1.3405643995591339,2
-0.8621599323436924,0.9688640698471028,0
-1.0510430460687685,0.630326322042991,0
-0.7466890960571648,-1.7599799061635693,2
-0.2633533153126867,-0.48811181449922875,0
0.1632624823801368,0.45856830746212884,0
-0.2644925770766285,-1.7769519149263124,2
0.4240788657689848,0.6064206827136295,0
-0.8834824864319373,-1.5725439137349095,2
-0.7148279782574355,-0.5611210952075505,0
-1.5451313187598512,0.9890985874368674,0
-0.11128264704624409,0.35504021437044037,2
